row_index_first,strand,ctcfloc,ctcfloc_next,deltactcfloc,Rad21,ctcf,ratio_first,Rad21_next,ctcf_next,ratio_second
53,right,2384,2774.0,390.0,81947.0,128672.80898876413,0.6368633796372295,28069.0,67697.48514851482,0.4146239692423166
122,left,2864,3000.0,136.0,46268.0,137656.86956521746,0.3361110865453735,1090.0,23143.46012269939,0.0470975383205951
230,left,3000,3008.0,8.0,1090.0,23143.46012269939,0.0470975383205951,25327.0,149871.84496124028,0.1689910470278793
181,left,3008,3084.0,76.0,25327.0,149871.84496124028,0.1689910470278793,111097.0,183054.3478260869,0.6069071907843956
148,left,3084,3120.0,36.0,111097.0,183054.3478260869,0.6069071907843956,98834.0,170830.26347305393,0.5785508843144158
52,right,3147,3165.0,18.0,156820.0,170281.2222222222,0.9209471129784652,20418.0,52394.22222222216,0.3896994579555002
139,left,3276,3402.0,126.0,7052.0,63995.79999999991,0.1101947315292567,217914.0,175319.1282051283,1.2429562149375653
36,right,3837,3871.0,34.0,27680.0,72304.02666666674,0.3828279181131817,148014.0,176830.50000000003,0.8370388592465665
47,right,3871,3973.0,102.0,148014.0,176830.50000000003,0.8370388592465665,10290.0,24559.791666666744,0.4189774953981341
61,right,3973,4002.0,29.0,10290.0,24559.791666666744,0.4189774953981341,71560.0,144211.281553398,0.4962163793926415
87,right,4002,4150.0,148.0,71560.0,144211.281553398,0.4962163793926415,6307.0,48780.82758620691,0.1292925994101695
43,right,4150,4217.0,67.0,6307.0,48780.82758620691,0.1292925994101695,9121.0,54916.30434782608,0.1660891079310413
125,left,4260,4322.0,62.0,151203.0,177892.5450450449,0.8499681645552558,2938.0,26737.25773195874,0.1098841186128165
35,right,4847,5117.0,270.0,67973.0,129824.9240506329,0.5235743482776074,11710.0,26652.71304347836,0.4393548972255683
143,left,5196,5255.0,59.0,17174.0,58943.5,0.2913637636041293,13463.0,46798.24196597342,0.2876817468867489
167,left,5549,5553.0,4.0,99948.0,145825.53757225443,0.6853943531699804,13010.0,45500.24561403512,0.2859325224386679
56,right,5954,6008.0,54.0,243986.0,194017.049676026,1.2575492741870535,18998.0,109466.49999999994,0.1735508123489835
187,left,6454,6522.0,68.0,58152.0,123068.84615384616,0.4725160088630816,61873.0,105427.3983739836,0.5868778036285911
202,left,6522,6533.0,11.0,61873.0,105427.3983739836,0.5868778036285911,5668.0,39769.10843373501,0.1425226821326473
183,left,6533,6563.0,30.0,5668.0,39769.10843373501,0.1425226821326473,83372.0,98634.76062639822,0.8452598198701021
27,right,6696,6931.0,235.0,150836.0,168835.86436781622,0.8933883838293816,23982.0,79714.06666666665,0.3008502890748685
83,right,6931,7074.0,143.0,23982.0,79714.06666666665,0.3008502890748685,87637.0,146703.82222222217,0.5973736653381145
29,right,7478,7586.0,108.0,33756.0,68600.90960451974,0.4920634463099889,118379.0,157656.10843373506,0.7508684641277712
57,right,7586,8162.0,576.0,118379.0,157656.10843373506,0.7508684641277712,20521.0,46121.05227655976,0.4449378101121393
120,left,8245,8338.0,93.0,86103.0,113784.20417633413,0.7567219072566884,22489.0,44301.48407643324,0.5076353641155629
25,right,8447,8616.0,169.0,61131.0,132421.01369863006,0.4616412327058966,30913.0,78591.33333333326,0.3933385360557148
110,right,8616,8727.0,111.0,30913.0,78591.33333333326,0.3933385360557148,38765.0,66728.49056603767,0.5809362638232664
75,right,8727,8813.0,86.0,38765.0,66728.49056603767,0.5809362638232664,20325.0,50626.31901840489,0.4014710212806697
32,right,8813,8819.0,6.0,20325.0,50626.31901840489,0.4014710212806697,30923.0,66938.99053627755,0.4619579672812857
199,left,8826,9504.0,678.0,57376.0,91245.87005649717,0.628806541758813,12056.0,111926.4213483145,0.1077136198474691
198,left,9504,9529.0,25.0,12056.0,111926.4213483145,0.1077136198474691,108713.0,136224.97777777782,0.7980401375241346
210,left,9529,9538.0,9.0,108713.0,136224.97777777782,0.7980401375241346,3688.0,43348.58295964114,0.0850777522170365
33,right,9658,9779.0,121.0,17884.0,33337.720613287915,0.536449393389892,37330.0,79129.6301369862,0.4717575443658175
165,left,9997,10070.0,73.0,882.0,17642.952380952374,0.0499916329736411,38679.0,55406.89,0.6980900750791103
14,right,10231,10273.0,42.0,2348.0,12653.121147715196,0.1855668631153495,17066.0,80659.52631578955,0.2115807119072956
96,right,10273,10410.0,137.0,17066.0,80659.52631578955,0.2115807119072956,167822.0,199098.0444444443,0.842911342842589
55,right,10410,10556.0,146.0,167822.0,199098.0444444443,0.842911342842589,31229.0,78301.32841328405,0.3988310368780653
162,left,10797,10848.0,51.0,126355.0,160086.7344110855,0.7892908832504133,12833.0,60627.59999999997,0.2116692727404681
207,left,10848,10898.0,50.0,12833.0,60627.59999999997,0.2116692727404681,79593.0,95584.05405405397,0.8327016549746801
76,right,10918,11042.0,124.0,4662.0,30422.45161290319,0.1532420877620095,1943.0,14283.23720136519,0.1360335876669673
209,left,11197,11424.0,227.0,3958.0,33682.00000000003,0.1175108366486549,13360.0,52845.89655172418,0.2528105467360854
235,left,11424,11568.0,144.0,13360.0,52845.89655172418,0.2528105467360854,185862.0,191352.81159420297,0.9713052996271244
172,left,11568,11967.0,399.0,185862.0,191352.81159420297,0.9713052996271244,27884.0,89594.12,0.3112257813347572
146,left,11967,11980.0,13.0,27884.0,89594.12,0.3112257813347572,58906.0,113542.27027027038,0.5188023795876469
1,right,12048,12049.0,1.0,66915.0,119038.990228013,0.5621267441182741,13289.0,34023.0835443037,0.3905877602979611
237,left,12207,12282.0,75.0,70496.0,114886.23999999996,0.613615694969215,94000.0,149826.827586207,0.6273909787345293
30,right,12295,12338.0,43.0,60451.0,103227.4766839378,0.5856095871168977,202835.0,187755.9542334097,1.080311944450213
12,right,12338,12448.0,110.0,202835.0,187755.9542334097,1.080311944450213,5998.0,48117.1428571428,0.124654117926489
22,right,12448,12472.0,24.0,5998.0,48117.1428571428,0.124654117926489,100118.0,158046.30769230757,0.6334725654895698
78,right,12472,12603.0,131.0,100118.0,158046.30769230757,0.6334725654895698,17865.0,73875.85333333325,0.24182461784085
58,right,12603,12731.0,128.0,17865.0,73875.85333333325,0.24182461784085,7161.0,33883.688622754395,0.2113406270411501
115,right,12731,12820.0,89.0,7161.0,33883.688622754395,0.2113406270411501,83812.0,115502.7685393258,0.7256276283235941
170,left,12850,12869.0,19.0,59146.0,112975.04166666674,0.5235315617276821,57029.0,109574.45512820518,0.5204588964943925
192,left,13827,13962.0,135.0,63665.0,120546.10526315797,0.528138174692714,38009.0,60729.66666666679,0.6258720339866829
79,right,14031,14329.0,298.0,2101.0,21177.305389221558,0.0992099779167055,5228.0,20982.229508196728,0.2491632263367282
200,left,14501,14518.0,17.0,1929.0,14355.243542435432,0.1343759856318492,20102.0,53714.00534997764,0.3742413150727433
134,left,14518,14577.0,59.0,20102.0,53714.00534997764,0.3742413150727433,50806.0,121773.38461538474,0.4172176059692211
73,right,14617,14708.0,91.0,71145.0,113276.89385474868,0.6280627723710975,6437.0,50164.680851063946,0.128317371720376
44,right,14708,14776.0,68.0,6437.0,50164.680851063946,0.128317371720376,15383.0,54544.73134328369,0.2820254059587401
211,left,15132,15226.0,94.0,19721.0,74454.94736842117,0.2648715860668828,117768.0,145674.65000000002,0.8084316660448471
102,right,15417,15492.0,75.0,3393.0,28083.883656509643,0.1208166235660048,20348.0,84032.27179487169,0.2421450660012002
90,right,15908,16403.0,495.0,2102.0,14090.0796812749,0.1491829746565213,9062.0,34125.18421052628,0.2655516800757585
101,right,16403,16623.0,220.0,9062.0,34125.18421052628,0.2655516800757585,80980.0,135092.12972972973,0.5994427666660638
218,left,16658,16780.0,122.0,2279.0,20530.88202247192,0.1110035115639716,35902.0,81002.11042944787,0.4432230198652704
117,right,16803,16905.0,102.0,45736.0,105905.04262295071,0.4318585675172424,17998.0,66500.35897435897,0.2706451555688537
50,right,16905,17064.0,159.0,17998.0,66500.35897435897,0.2706451555688537,1763.0,13472.799999999988,0.1308562436909923
64,right,17064,17097.0,33.0,1763.0,13472.799999999988,0.1308562436909923,13640.0,50636.02684563759,0.2693734253988989
208,left,17438,17615.0,177.0,5938.0,15141.449541284395,0.3921685294270907,55940.0,101437.65116279072,0.5514717598323083
184,left,18265,18290.0,25.0,88348.0,132678.9049429657,0.6658782723446347,2000.0,17464.740740740745,0.1145164437130472
144,left,18290,18785.0,495.0,2000.0,17464.740740740745,0.1145164437130472,127591.0,181049.8828633406,0.7047284316461434
8,right,19132,19194.0,62.0,3739.0,28140.767741935382,0.1328677324758322,8224.0,34768.51612903216,0.2365358351641833
119,left,19210,19323.0,113.0,8346.0,30811.37499999996,0.2708739872855402,2241.0,20957.688888888897,0.1069297293170578
176,left,19323,19344.0,21.0,2241.0,20957.688888888897,0.1069297293170578,172675.0,175500.947368421,0.9838978227138078
141,left,19344,19640.0,296.0,172675.0,175500.947368421,0.9838978227138078,109360.0,146639.92682926825,0.7457723306649424
220,left,19910,19980.0,70.0,55842.0,135701.03555555566,0.4115075450337181,31650.0,70380.29850746265,0.449699712436486
121,left,19980,20000.0,20.0,31650.0,70380.29850746265,0.449699712436486,8937.0,33682.00000000002,0.2653346000831302
164,left,20000,20175.0,175.0,8937.0,33682.00000000002,0.2653346000831302,29560.0,69080.28025477695,0.4279079339426377
80,right,20408,20567.0,159.0,41473.0,100661.50228310491,0.4120045802948526,49196.0,110599.43999999996,0.4448123787968547
136,left,21062,21065.0,3.0,3394.0,54112.06557377039,0.0627216862637223,158429.0,171471.9999999999,0.9239351031072132
232,left,21065,21142.0,77.0,158429.0,171471.9999999999,0.9239351031072132,6053.0,32957.65591397846,0.1836599063901482
147,left,21142,21599.0,457.0,6053.0,32957.65591397846,0.1836599063901482,9948.0,38685.75609756096,0.257148909663606
3,right,21612,21764.0,152.0,4259.0,28752.92682926826,0.1481240509979897,3103.0,21240.900900900902,0.146086082434874
100,right,21764,21778.0,14.0,3103.0,21240.900900900902,0.146086082434874,5314.0,12409.157894736836,0.4282321205900568
42,right,22435,22483.0,48.0,98975.0,162024.7867298577,0.6108633252825694,4239.0,54563.409766454446,0.0776894262683366
9,right,22483,22689.0,206.0,4239.0,54563.409766454446,0.0776894262683366,16726.0,66521.94999999997,0.2514358042721238
228,left,22715,22865.0,150.0,10048.0,48746.52320675114,0.2061275212876803,21454.0,98572.18079096053,0.2176476144470917
138,left,22865,22959.0,94.0,21454.0,98572.18079096053,0.2176476144470917,1879.0,34225.258064516216,0.0549009739081586
219,left,22959,23062.0,103.0,1879.0,34225.258064516216,0.0549009739081586,7795.0,47442.32926829269,0.1643047489493662
197,left,23062,23090.0,28.0,7795.0,47442.32926829269,0.1643047489493662,45540.0,109208.20245398782,0.4170016443516425
112,right,23413,23475.0,62.0,70804.0,117887.0,0.6006090578265627,147133.0,184387.35897435897,0.7979560031577893
45,right,23475,23487.0,12.0,147133.0,184387.35897435897,0.7979560031577893,730.0,19211.21481481482,0.0379986381411474
59,right,23487,23501.0,14.0,730.0,19211.21481481482,0.0379986381411474,45348.0,179853.24358974365,0.2521389055592546
46,right,23852,23911.0,59.0,1418.0,29911.626865671624,0.0474063148209227,45284.0,91562.71844660204,0.4945681033532106
116,right,24650,24774.0,124.0,2395.0,23977.01694915248,0.0998873214745196,124249.0,154562.95555555564,0.8038730855877061
70,right,24774,24820.0,46.0,124249.0,154562.95555555564,0.8038730855877061,31257.0,88091.38461538473,0.3548247100039465
214,left,24877,24901.0,24.0,31929.0,73740.01646090548,0.4329942076555909,2956.0,38685.75609756096,0.0764105525699255
149,left,24901,24987.0,86.0,2956.0,38685.75609756096,0.0764105525699255,8024.0,18689.402439024387,0.4293342190141668
190,left,24987,25058.0,71.0,8024.0,18689.402439024387,0.4293342190141668,27749.0,80508.19512195112,0.344672985873882
150,left,25058,25349.0,291.0,27749.0,80508.19512195112,0.344672985873882,7398.0,37568.384615384544,0.1969208970718017
191,left,25349,25360.0,11.0,7398.0,37568.384615384544,0.1969208970718017,123801.0,163434.24999999997,0.7574972810166781
130,left,25966,26001.0,35.0,4956.0,35965.525423728825,0.1377986263681887,107276.0,130428.17021276597,0.8224910295452426
234,left,26001,26390.0,389.0,107276.0,130428.17021276597,0.8224910295452426,31426.0,83677.62004175353,0.3755603945752643
163,left,26468,26543.0,75.0,1619.0,25565.855421686734,0.0633266508511446,184054.0,173569.7957446807,1.0604033910988837
225,left,26543,26587.0,44.0,184054.0,173569.7957446807,1.0604033910988837,12734.0,60785.484375,0.209490804111076
236,left,27261,27319.0,58.0,63294.0,135600.59067357524,0.4667678782636323,22416.0,67902.912,0.3301183902098337
166,left,27319,27540.0,221.0,22416.0,67902.912,0.3301183902098337,23998.0,55870.61611374412,0.4295281074249065
34,right,27889,27926.0,37.0,29416.0,51575.56250000001,0.5703476331450578,54371.0,109756.86206896542,0.4953767716667786
89,right,28057,28366.0,309.0,50698.0,124202.37499999994,0.4081886517870534,1922.0,16625.089743589742,0.1156083984894625
99,right,28366,28647.0,281.0,1922.0,16625.089743589742,0.1156083984894625,16762.0,57944.457627118696,0.2892770195186914
26,right,28647,28690.0,43.0,16762.0,57944.457627118696,0.2892770195186914,44884.0,86061.99239543724,0.5215310353700296
105,right,28690,28864.0,174.0,44884.0,86061.99239543724,0.5215310353700296,144927.0,178863.03448275852,0.8102680378821943
97,right,28864,28874.0,10.0,144927.0,178863.03448275852,0.8102680378821943,59805.0,139885.05263157908,0.4275295957282216
107,right,28874,29109.0,235.0,59805.0,139885.05263157908,0.4275295957282216,46016.0,125141.58461538468,0.3677115016677109
133,left,29131,29138.0,7.0,28646.0,60472.293948126855,0.473704536900362,3571.0,25909.23076923079,0.1378273261682796
126,left,29138,29240.0,102.0,3571.0,25909.23076923079,0.1378273261682796,19179.0,64891.92660550455,0.2955529447691435
54,right,29284,29379.0,95.0,38058.0,97906.152542373,0.3887191868103366,1606.0,24450.637037037108,0.0656833602154119
20,right,29379,29454.0,75.0,1606.0,24450.637037037108,0.0656833602154119,103757.0,145850.89302325586,0.7113909133450146
41,right,29454,29511.0,57.0,103757.0,145850.89302325586,0.7113909133450146,98601.0,138788.95035461002,0.710438401242112
43,right,79,97.0,18.0,495.6449545066682,2798.8020932763293,0.1770918192813187,19.501557990815044,1896.26055226928,0.0102842185729578
64,right,97,164.0,67.0,19.501557990815044,1896.26055226928,0.0102842185729578,561.4305673004094,4450.095328309364,0.1261614697844467
94,right,164,241.0,77.0,561.4305673004094,4450.095328309364,0.1261614697844467,93.32352709945256,2051.9884013870937,0.0454795587715642
132,left,297,423.0,126.0,445.44451539294926,3519.155845835451,0.1265770926059116,527.1742591154448,3456.190760033764,0.152530428936826
130,left,1108,1120.0,12.0,235.1759311991256,1954.5516736103857,0.120322186603906,37.626220266344525,890.0190656618729,0.0422757463497294
20,right,1548,1567.0,19.0,172.1708976903385,2289.287885429488,0.0752071850753877,12.070607184974255,524.0911427661923,0.0230315038740488
109,right,1567,1619.0,52.0,12.070607184974255,524.0911427661923,0.0230315038740488,391.3812676772035,3841.5352834123546,0.1018814715478931
173,left,1693,1840.0,147.0,135.10722236603678,2110.478814238858,0.0640173317327343,6.332648776138292,435.1204321013599,0.0145537839847132
3,right,1980,2170.0,190.0,107.45679907191686,1327.7673706843802,0.0809304411634469,234.84376180477656,2343.467567849188,0.1002120810318335
95,right,2170,2282.0,112.0,234.84376180477656,2343.467567849188,0.1002120810318335,24.8323410130296,1031.9061630862302,0.0240645340645712
59,right,2282,2381.0,99.0,24.8323410130296,1031.9061630862302,0.0240645340645712,54.647222941294906,1093.0058701110693,0.0499971907156745
192,left,2390,2704.0,314.0,123.45986328031373,1475.6792798538806,0.0836630729764929,344.8400494722007,3263.403240760201,0.1056688444643056
158,left,2704,2809.0,105.0,344.8400494722007,3263.403240760201,0.1056688444643056,17.326384214916445,305.39869900162296,0.0567336543068389
196,left,2809,3082.0,273.0,17.326384214916445,305.39869900162296,0.0567336543068389,673.8806224293152,4068.658585882849,0.1656272228806564
120,left,3082,3110.0,28.0,673.8806224293152,4068.658585882849,0.1656272228806564,127.27445374445116,1845.9654695209213,0.0689473643174281
31,right,3310,3361.0,51.0,26.691418107208943,645.5385198473444,0.0413475219317987,357.7517952848007,3250.627847473187,0.1100562143903653
71,right,3361,3539.0,178.0,357.7517952848007,3250.627847473187,0.1100562143903653,72.19862513302844,1282.910364918014,0.0562772171052202
143,left,3589,3608.0,19.0,565.7969875648364,3829.262007746503,0.1477561437217519,194.4798228204907,2438.4083990736244,0.0797568704628705
13,right,3789,3806.0,17.0,753.2316046826013,4061.406075034573,0.1854607962776018,122.74730635372624,1659.709213355476,0.0739571157200272
104,right,3806,3907.0,101.0,122.74730635372624,1659.709213355476,0.0739571157200272,4.553935245107909,363.2730880252544,0.0125358453329505
52,right,3939,3991.0,52.0,21.312416947105014,613.8062521806022,0.0347217332364907,14.1600598268473,659.2733819717569,0.0214782823242421
137,left,4047,4095.0,48.0,34.12236891304973,757.4630346058489,0.0450482298859713,3.0109548326478177,356.0076262647491,0.0084575571153879
133,left,4095,4154.0,59.0,3.0109548326478177,356.0076262647491,0.0084575571153879,213.39204801488003,3560.076262647492,0.05994030247436
230,left,4208,4381.0,173.0,879.0755870030009,5097.761784542185,0.1724434416823084,130.76223238511616,1490.138466100551,0.0877517327146782
88,right,4413,4448.0,35.0,72.60580051964986,1860.2200291311249,0.0390307594707292,645.7855207524377,4334.7224864643085,0.1489796688874502
23,right,5594,5655.0,61.0,136.16802139960308,1856.72911657352,0.0733375806864562,587.168337791584,3508.104346404464,0.1673748212174436
2,right,6361,7029.0,668.0,64.71409861842169,1277.9760942837129,0.0506379570853342,984.5232969961936,3925.8024879051018,0.2507826871141339
140,left,7157,7521.0,364.0,167.35444147227736,1849.5824307187709,0.0904822832942035,21.74102261723282,433.4948265019777,0.0501528998458154
217,left,7521,7536.0,15.0,21.74102261723282,433.4948265019777,0.0501528998458154,306.0083757586217,2927.173815954602,0.104540555156212
191,left,7574,7666.0,92.0,115.25206469736628,1738.6418957115625,0.0662885583176389,111.7321406314417,2208.8739012792084,0.0505833042650081
151,left,7666,7695.0,29.0,111.7321406314417,2208.8739012792084,0.0505833042650081,601.9659485527465,3599.6326655658,0.1672298271740813
11,right,8251,8365.0,114.0,352.66746052290966,2648.8662668508096,0.1331390206203916,27.32896904152405,884.8142758042018,0.0308866728180723
106,right,8365,8620.0,255.0,27.32896904152405,884.8142758042018,0.0308866728180723,343.2756387762342,2834.356429579369,0.121112374997656
57,right,8620,8832.0,212.0,343.2756387762342,2834.356429579369,0.121112374997656,512.6659571816186,3223.466487813836,0.1590418138732722
79,right,9046,9080.0,34.0,121.17753808688316,1447.1854726209294,0.0837332466220962,174.79610741987133,2097.94805065633,0.0833176528680905
157,left,9330,9417.0,87.0,342.8416755352298,2823.5087600307684,0.1214239815326423,242.1622036222088,1944.7462304317412,0.1245212356413452
30,right,9496,9580.0,84.0,360.11448404138025,3142.3310729495,0.1146010638857873,710.504976941736,4689.676634644459,0.1515040443711961
14,right,9580,9630.0,50.0,710.504976941736,4689.676634644459,0.1515040443711961,14.079696263698334,825.1832396865033,0.0170625087696247
48,right,9630,9671.0,41.0,14.079696263698334,825.1832396865033,0.0170625087696247,70.36097832235549,1710.2327144090889,0.0411411720343954
108,right,9671,9706.0,35.0,70.36097832235549,1710.2327144090889,0.0411411720343954,130.2425480100862,3324.7838659782624,0.0391732374975792
181,left,9725,9965.0,240.0,212.1330188588796,2103.5010247526984,0.100847594730228,365.4184792092118,2863.4797472184,0.12761343242053
176,left,9965,10108.0,143.0,365.4184792092118,2863.4797472184,0.12761343242053,272.1324551058955,2373.384175098328,0.1146600950495598
127,left,10108,10156.0,48.0,272.1324551058955,2373.384175098328,0.1146600950495598,22.598233957488425,374.1821897677546,0.060393665373316
96,right,10506,10596.0,90.0,650.9716493609841,3351.0664481009867,0.1942580546947622,145.54377043364877,1776.2588571595777,0.0819383784334161
67,right,10596,10597.0,1.0,145.54377043364877,1776.2588571595777,0.0819383784334161,404.35194676944616,3735.882497839962,0.1082346532588316
60,right,10597,10604.0,7.0,404.35194676944616,3735.882497839962,0.1082346532588316,49.509312470637866,927.9819641972142,0.0533515891264845
197,left,10801,10978.0,177.0,509.96038388893686,3448.303661215008,0.1478873190968491,140.45943567175772,2916.8692067910106,0.0481541768635844
202,left,11369,11564.0,195.0,684.2957402134208,3211.049178074206,0.2131065898603958,39.4156489391281,863.731582709837,0.045634141124569
183,left,12147,12154.0,7.0,10.399045071475824,359.6036628936859,0.028918073269321,404.8823462862293,2366.809703699165,0.1710667087655696
190,left,12486,12490.0,4.0,228.4575373198723,2874.595740025925,0.079474666346584,306.2333937354388,2217.752425911553,0.1380827680121098
220,left,12490,12681.0,191.0,306.2333937354388,2217.752425911553,0.1380827680121098,16.20665190170756,715.709235681401,0.0226441843890386
210,left,12681,12696.0,15.0,16.20665190170756,715.709235681401,0.0226441843890386,198.1551164418366,2763.5295189501057,0.0717036366295511
144,left,12696,12875.0,179.0,198.1551164418366,2763.5295189501057,0.0717036366295511,124.52066231388002,2255.2519310889115,0.055213637375651
225,left,12875,12921.0,46.0,124.52066231388002,2255.2519310889115,0.055213637375651,124.08669907287565,1977.8201459152708,0.062739121820125
236,left,12921,13131.0,210.0,124.08669907287565,1977.8201459152708,0.062739121820125,356.48740855792374,3080.835227291097,0.115711286796527
136,left,13131,13358.0,227.0,356.48740855792374,3080.835227291097,0.115711286796527,7.291653963049252,341.1435159278908,0.0213741537581811
113,right,13554,13879.0,325.0,142.72033058168188,2343.149981784973,0.0609096010460926,563.2092808314399,3591.9032535013034,0.1567996800254674
223,left,13976,13989.0,13.0,37.70122625861689,832.7663772274808,0.0452722723798421,171.6672860279384,2058.547498809773,0.0833924338045122
172,left,14709,14710.0,1.0,560.1715381444089,3435.161306063372,0.1630699371105675,501.67757931371705,3373.33791384534,0.1487184480554585
147,left,14710,14732.0,22.0,501.67757931371705,3373.33791384534,0.1487184480554585,57.11706311540637,1120.7647493519887,0.0509625799244941
203,left,14732,14764.0,32.0,57.11706311540637,1120.7647493519887,0.0509625799244941,125.07784968504616,1970.680000984172,0.0634693860102002
122,left,14764,15064.0,300.0,125.07784968504616,1970.680000984172,0.0634693860102002,46.589436342892206,741.6825547182274,0.062815871893592
174,left,15150,15221.0,71.0,76.238233573983,1728.6459543038975,0.044102861771185,318.5075886137238,3030.6290235870965,0.1050961982264439
107,right,15378,15625.0,247.0,977.6816789867788,4640.270342339679,0.210694982588842,410.5774441280525,3276.48163383644,0.1253104671449985
61,right,15625,15662.0,37.0,410.5774441280525,3276.48163383644,0.1253104671449985,340.16824766780763,3696.428674861399,0.0920261900307227
187,left,15797,15872.0,75.0,713.7463073220775,4327.935848708714,0.1649161014101055,11.813443782897576,527.6399382559202,0.0223892145502596
155,left,15971,16176.0,205.0,97.63101408423697,1825.6801346910229,0.0534765166302036,167.37051418490717,1726.8415894680952,0.0969229112882675
237,left,16176,16282.0,106.0,167.37051418490717,1726.8415894680952,0.0969229112882675,302.92241493370153,2247.868665838321,0.1347598369679349
99,right,16340,16421.0,81.0,107.40858093402748,1394.832965267895,0.0770046189103355,524.136516428414,4025.699316072778,0.1301976315855922
211,left,16677,17039.0,362.0,21.3445623723646,795.9520099415143,0.026816393583745,562.2342029318991,3353.2408459795934,0.167668899657475
142,left,17039,17092.0,53.0,562.2342029318991,3353.2408459795934,0.167668899657475,5.523655573772063,394.42078054379743,0.0140044740192351
232,left,18014,18289.0,275.0,520.9487617568384,3323.980454653419,0.1567243757488207,35.58498576236086,713.7997519092702,0.0498528973527634
206,left,19483,19540.0,57.0,219.47289095981824,2943.370138409341,0.0745651687145354,9.075725064956233,600.4096871528498,0.015115887133656
226,left,19540,19556.0,16.0,9.075725064956233,600.4096871528498,0.015115887133656,340.3343323649821,3163.057953945384,0.1075966160975559
201,left,19556,19580.0,24.0,340.3343323649821,3163.057953945384,0.1075966160975559,22.796464079922533,838.0593838624018,0.0272014901555775
115,right,19653,19786.0,133.0,12.4134917210765,556.2619160386705,0.0223159115574137,27.425405317302808,481.0913868442558,0.0570066437838374
7,right,19786,20017.0,231.0,27.425405317302808,481.0913868442558,0.0570066437838374,343.3935053355193,2273.901006082232,0.1510151516785516
188,left,20216,20275.0,59.0,105.79595210017162,2520.751166362605,0.0419700101747183,428.702106403582,3806.370846855808,0.1126275194015067
138,left,20275,20311.0,36.0,428.702106403582,3806.370846855808,0.1126275194015067,322.3543245031208,3077.2387943610124,0.1047544068058122
10,right,20709,20724.0,15.0,422.71234216354594,3347.0802469335395,0.1262928615323215,146.88852072367476,2026.0596616693017,0.0724996028017511
101,right,21420,21429.0,9.0,59.65655171091361,958.7278983790384,0.0622246956741088,111.0785169844968,1404.3693343777063,0.0790949462263195
121,left,21489,21549.0,60.0,9.284670329143538,530.7453143855208,0.0174936454029613,482.6046269930298,3598.133443297755,0.1341263837482119
33,right,21722,21925.0,203.0,127.03336305500429,2400.0514130207807,0.0529294340803791,476.2773357877681,3149.861713865064,0.1512057922070959
141,left,22459,22497.0,38.0,466.3551145243095,3572.7006465575887,0.1305329387094487,267.9964103891621,2194.144224374758,0.1221416566021453
24,right,22678,22701.0,23.0,53.32926050565192,390.0890945230816,0.1367104624415395,96.7148694643388,1083.9975799727954,0.089220558469112
119,right,22701,22852.0,151.0,96.7148694643388,1083.9975799727954,0.089220558469112,722.313063153757,4498.524418943929,0.1605666649517325
1,right,22852,22935.0,83.0,722.313063153757,4498.524418943929,0.1605666649517325,154.05159298568566,2645.491914918518,0.0582317383458835
83,right,22968,22998.0,30.0,72.04861314848372,2213.7856730852063,0.0325454329316687,11.593783376957076,1289.882703857786,0.0089882462508275
53,right,22998,23045.0,47.0,11.593783376957076,1289.882703857786,0.0089882462508275,773.124265347408,4825.265492174616,0.1602241921405617
68,right,23956,24438.0,482.0,45.55542516370888,1180.4790399703732,0.0385906260265766,221.12302278981028,2254.714966343412,0.0980713864459847
200,left,24499,24584.0,85.0,583.34838975657,4288.194121674708,0.1360359100368221,460.5421501232012,3496.906341637268,0.1316998813035333
38,right,24700,24848.0,148.0,9.311458183526526,341.1435159278908,0.027294841463423,134.34644730155992,1870.329920593792,0.0718303470539078
54,right,25171,25326.0,155.0,14.170774968600494,623.3596568838028,0.0227329035687691,79.37241253679255,868.3112835725581,0.0914100899509502
93,right,25326,25383.0,57.0,79.37241253679255,868.3112835725581,0.0914100899509502,97.48100209969223,1135.3318377463545,0.0858612423775528
213,left,25466,25556.0,90.0,542.7647903663436,3854.684275101695,0.1408065490271636,36.50113038225904,1406.0332790866885,0.0259603602028317
150,left,25650,25810.0,160.0,399.32118771632105,3521.79587272655,0.1133856708756857,362.793269479679,4610.714480286562,0.0786848266208691
42,right,26252,26371.0,119.0,853.2413802360477,4251.293818797264,0.200701578532024,287.0265021428366,3005.259182754373,0.0955080692507099
118,right,26371,26488.0,117.0,287.0265021428366,3005.259182754373,0.0955080692507099,11.80272864114438,1695.2744107845213,0.0069621346055016
66,right,26488,26605.0,117.0,11.80272864114438,1695.2744107845213,0.0069621346055016,544.7470915906847,4756.678096230468,0.1145225892040878
35,right,26605,26632.0,27.0,544.7470915906847,4756.678096230468,0.1145225892040878,99.57581231244188,2538.2025205912687,0.0392308381638695
26,right,26974,27031.0,57.0,14.042193267562151,493.358683848045,0.0284624426959253,571.406364272634,3681.604970408548,0.1552057781498554
73,right,27031,27222.0,191.0,571.406364272634,3681.604970408548,0.1552057781498554,7.747047487560043,483.46714677928907,0.0160239377983975
215,left,27342,27385.0,43.0,474.6807796665421,4297.955317085111,0.110443395672264,267.7446045579621,2986.6411599391727,0.0896473965969902
15,right,27757,27809.0,52.0,374.6763616839724,3222.973711865772,0.1162517585249161,137.58777768190143,2048.773335006405,0.0671561735654233
